 36 months, 60 months,1 year,10+ years,2 years,3 years,4 years,5 years,6 years,7 years,8 years,9 years,< 1 year,MORTGAGE,Not Verified,OTHER_Home_Ownership,OTHER_Purposes,OWN,RENT,Source Verified,Verified,annual_inc,car,credit_card,debt_consolidation,educational,funded_amnt,home_improvement,house,installment,int_rate,loan_amnt,major_purchase,medical,moving,renewable_energy,small_business,vacation,wedding
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,53360.32,0,0,1,0,6000.0,0,0,206.86,14.61,6000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,90000.0,0,0,0,0,3000.0,1,0,98.91,11.48,3000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,235800.0,0,0,0,0,25000.0,1,0,828.35,11.83,25000.0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,15000.0,0,0,0,0,1750.0,0,0,60.93,15.31,1750.0,0,0,0,0,1,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,30000.0,0,0,1,0,4000.0,0,0,132.54,11.83,4000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,86807.0,0,0,0,0,10000.0,0,0,317.72,8.94,10000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,30000.0,0,0,1,0,11525.0,0,0,391.49,13.57,11525.0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,74900.0,0,0,1,0,18000.0,0,0,645.26,17.39,18000.0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,36000.0,0,0,1,0,2500.0,0,0,84.93,13.57,2500.0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,72000.0,0,0,0,0,10000.0,1,0,338.01,13.22,10000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,42140.0,0,0,1,0,9000.0,0,0,285.95,8.94,9000.0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,54996.0,0,0,0,1,4000.0,0,0,137.91,14.61,4000.0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,25000.0,0,0,1,0,5000.0,0,0,158.86,8.94,5000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,91650.0,0,0,0,0,6000.0,0,0,211.98,16.35,6000.0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,64000.0,0,0,1,0,19900.0,0,0,659.37,11.83,19900.0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,53000.0,0,1,0,0,10750.0,0,0,352.64,11.14,10750.0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,39100.0,0,0,0,0,8000.0,0,0,274.45,14.26,8000.0,0,0,0,0,1,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,60000.0,0,0,1,0,16000.0,0,0,538.14,12.87,16000.0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,26000.0,0,0,0,1,1325.0,0,0,44.57,12.87,1325.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,53500.0,0,0,1,0,19000.0,0,0,674.53,16.7,19000.0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,72000.0,0,0,0,0,12000.0,0,0,421.89,16.0,12000.0,0,0,0,0,1,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,49896.0,0,0,0,0,23975.0,0,0,802.36,12.53,23975.0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,9600.0,0,0,1,0,1750.0,0,0,55.61,8.94,1750.0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,700000.0,0,0,0,0,20000.0,1,0,682.74,13.92,20000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,78000.0,0,0,0,0,20000.0,0,1,656.07,11.14,20000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,153000.0,0,0,1,0,25000.0,0,0,866.13,14.96,25000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,70000.0,0,0,1,0,12000.0,0,0,403.6,12.87,12000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,80000.0,0,0,0,1,25000.0,0,0,832.5,12.18,25000.0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,60000.0,0,0,0,0,22750.0,0,0,788.18,14.96,22750.0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,29664.0,0,0,1,0,5000.0,0,0,169.85,13.57,5000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,210000.0,0,0,0,0,15000.0,0,0,529.94,16.35,15000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,80000.0,0,1,0,0,19200.0,0,0,645.76,12.87,19200.0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,24996.0,0,0,1,0,5000.0,0,0,174.94,15.65,5000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,70000.0,0,0,1,0,2500.0,0,0,82.01,11.14,2500.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,38000.0,0,0,1,0,12500.0,0,0,420.42,12.87,12500.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,55000.0,0,0,0,0,5000.0,0,0,166.5,12.18,5000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,10000.0,0,0,0,0,2650.0,0,0,82.31,7.4,2650.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,90000.0,0,0,1,0,24000.0,0,0,795.22,11.83,24000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,200000.0,0,0,1,0,20000.0,0,0,720.42,17.74,20000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,48492.0,0,0,1,0,3600.0,0,0,120.48,12.53,3600.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,45000.0,1,0,0,0,7000.0,0,0,222.41,8.94,7000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,70000.0,0,0,0,0,25000.0,0,0,904.88,18.09,25000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,47496.0,0,0,0,0,5000.0,0,0,174.08,15.31,5000.0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,37000.0,0,0,0,0,7500.0,0,0,261.12,15.31,7500.0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,145000.0,0,0,1,0,9000.0,0,0,301.2,12.53,9000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,46000.0,0,0,1,0,10800.0,0,0,366.86,13.57,10800.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,137004.0,0,0,0,0,5600.0,0,0,177.02,8.59,5600.0,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,182496.0,0,0,1,0,15000.0,0,0,497.01,11.83,15000.0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,40000.0,0,0,1,0,15250.0,0,0,515.46,13.22,15250.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,60000.0,0,0,1,0,4500.0,0,0,150.6,12.53,4500.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,135000.0,0,0,1,0,24250.0,0,0,815.61,12.87,24250.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,17496.0,0,0,0,0,1500.0,0,0,49.21,11.14,1500.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,95000.0,0,0,0,0,20000.0,1,0,662.68,11.83,20000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,110000.0,0,0,0,0,20000.0,0,0,703.15,16.0,20000.0,0,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,67000.0,0,0,1,0,9250.0,0,0,288.78,7.74,9250.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,120000.0,0,1,0,0,25000.0,0,0,861.88,14.61,25000.0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,107000.0,0,0,1,0,19800.0,0,0,669.26,13.22,19800.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,80000.0,0,0,0,0,12000.0,0,0,397.61,11.83,12000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,125000.0,0,0,0,0,24000.0,0,0,835.57,15.31,24000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,45000.0,0,0,1,0,16000.0,0,0,548.9,14.26,16000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,76000.0,0,0,1,0,17000.0,0,0,557.66,11.14,17000.0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,33396.0,0,0,0,0,2800.0,0,0,98.45,16.0,2800.0,0,1,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,39689.0,0,0,1,0,13000.0,0,0,441.6,13.57,13000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,63223.32,0,0,1,0,15000.0,0,0,497.01,11.83,15000.0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,101000.0,0,0,0,0,25000.0,0,0,874.66,15.65,25000.0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,50000.0,0,0,1,0,15000.0,0,0,499.5,12.18,15000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,95000.0,0,0,1,0,2800.0,0,0,93.24,12.18,2800.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,30000.0,0,0,1,0,10000.0,0,0,317.72,8.94,10000.0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,72500.0,0,1,0,0,15000.0,0,0,494.53,11.48,15000.0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15000.0,0,0,1,0,5175.0,0,0,172.33,12.18,5175.0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,85000.0,0,0,1,0,20000.0,0,0,669.33,12.53,20000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,69000.0,0,1,0,0,20000.0,0,0,682.74,13.92,20000.0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,30000.0,0,0,1,0,10000.0,0,0,328.04,11.14,10000.0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,54288.0,0,0,0,1,15350.0,0,0,511.16,12.18,15350.0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,35000.0,0,0,1,0,13475.0,0,0,462.27,14.26,13475.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,80000.0,0,0,0,0,18000.0,1,0,571.89,8.94,18000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,109000.0,0,0,0,1,14000.0,0,0,461.56,11.48,14000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,40000.0,0,0,1,0,10000.0,0,0,334.67,12.53,10000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,63504.0,0,0,1,0,17000.0,0,0,566.1,12.18,17000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,38652.0,0,0,0,0,6000.0,0,0,206.86,14.61,6000.0,0,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,73400.0,0,0,1,0,20000.0,0,0,720.42,17.74,20000.0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,19200.0,0,0,0,0,6200.0,0,0,229.86,19.82,6200.0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,44000.0,0,0,1,0,9000.0,0,0,313.34,15.31,9000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,50000.0,0,0,0,0,5000.0,0,0,186.26,20.17,5000.0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,35004.0,0,0,1,0,10000.0,0,0,331.34,11.83,10000.0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,68000.0,0,0,0,0,20000.0,0,0,713.49,17.04,20000.0,0,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,42000.0,0,0,0,0,8000.0,0,0,277.16,14.96,8000.0,1,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,52000.0,0,0,0,0,15250.0,1,0,510.37,12.53,15250.0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,20004.0,1,0,0,0,2000.0,0,0,63.23,8.59,2000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,47000.0,0,0,0,0,10000.0,1,0,339.69,13.57,10000.0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,37760.0,0,0,0,1,12875.0,0,0,430.88,12.53,12875.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,60000.0,0,0,1,0,9000.0,0,0,314.88,15.65,9000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,33280.0,0,0,0,0,11200.0,1,0,382.34,13.92,11200.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,50000.0,0,0,1,0,12875.0,0,0,448.25,15.31,12875.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,29856.0,0,0,1,0,10300.0,0,0,327.25,8.94,10300.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40000.0,0,0,0,0,6000.0,0,0,207.87,14.96,6000.0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,97200.0,0,0,0,0,20000.0,0,0,699.73,15.65,20000.0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,55000.0,0,0,1,0,15850.0,0,0,554.53,15.65,15850.0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,78000.0,0,0,0,0,20000.0,1,0,710.03,16.7,20000.0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,65000.0,0,0,0,0,12000.0,0,0,419.84,15.65,12000.0,0,0,0,0,1,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,82000.0,0,0,1,0,20000.0,0,0,720.42,17.74,20000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,62000.0,0,0,0,0,20000.0,0,0,716.95,17.39,20000.0,0,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,95000.0,0,0,0,0,12000.0,0,0,421.89,16.0,12000.0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,21000.0,0,0,1,0,5175.0,0,0,173.19,12.53,5175.0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,150000.0,0,0,1,0,20000.0,0,0,656.07,11.14,20000.0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,60989.0,0,1,0,0,9000.0,0,0,299.7,12.18,9000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,50000.0,0,0,0,0,5000.0,0,0,176.65,16.35,5000.0,0,0,0,0,1,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,192000.0,0,0,1,0,20000.0,0,0,659.37,11.48,20000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,36297.0,0,0,1,0,7550.0,0,0,255.2,13.22,7550.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,27000.0,0,1,0,0,6000.0,0,0,190.63,8.94,6000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,78000.0,0,0,1,0,20000.0,0,0,676.02,13.22,20000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,15090.0,0,0,0,0,7000.0,0,0,222.41,8.94,7000.0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,27000.0,0,0,0,0,12000.0,0,0,393.65,11.14,12000.0,1,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,38698.0,0,0,0,0,8000.0,0,0,290.96,18.43,8000.0,0,0,0,0,0,0,1
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,40000.0,0,0,0,1,6000.0,0,0,190.63,8.94,6000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,61512.0,0,0,0,0,4200.0,0,0,144.09,14.26,4200.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,56000.0,0,0,1,0,15850.0,0,0,559.97,16.35,15850.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,21340.0,0,0,0,0,8000.0,0,0,262.43,11.14,8000.0,1,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,56000.0,0,1,0,0,6000.0,0,0,197.82,11.48,6000.0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,90000.0,0,0,1,0,20000.0,0,0,686.12,14.26,20000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,20000.0,0,0,1,0,5075.0,0,0,167.32,11.48,5075.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,85000.0,1,0,0,0,9600.0,0,0,305.01,8.94,9600.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,60000.0,1,0,0,0,4000.0,0,0,131.22,11.14,4000.0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12996.0,0,0,0,1,3500.0,0,0,110.64,8.59,3500.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,73000.0,0,0,1,0,5000.0,0,0,170.69,13.92,5000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,18000.0,0,0,0,0,1500.0,0,0,49.95,12.18,1500.0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,108901.0,0,0,1,0,20000.0,0,0,686.12,14.26,20000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,60000.0,0,0,1,0,12000.0,0,0,401.6,12.53,12000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,37732.83,0,0,0,0,8000.0,0,0,273.1,13.92,8000.0,0,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,27996.0,0,0,1,0,14075.0,0,0,464.04,11.48,14075.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,40000.0,0,0,0,0,7000.0,0,0,249.72,17.04,7000.0,0,0,0,0,1,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,65000.0,1,0,0,0,4000.0,0,0,127.09,8.94,4000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,44000.0,0,0,1,0,18000.0,0,0,599.4,12.18,18000.0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,85000.0,0,1,0,0,20000.0,0,0,662.68,11.83,20000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,105000.0,0,0,1,0,20000.0,0,0,676.02,13.22,20000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,80000.0,0,0,1,0,10250.0,0,0,337.93,11.48,10250.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,180000.0,0,0,1,0,10000.0,0,0,317.72,8.94,10000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,124000.0,0,0,0,0,20000.0,0,0,669.33,12.53,20000.0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,84996.0,0,0,1,0,15600.0,0,0,522.08,12.53,15600.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,186462.0,0,0,0,0,20000.0,0,0,713.49,17.04,20000.0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,91000.0,0,0,0,0,15000.0,0,0,499.5,12.18,15000.0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,95000.0,0,0,1,0,5000.0,0,0,172.38,14.61,5000.0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,22000.0,0,0,0,0,3000.0,0,0,105.48,16.0,3000.0,0,0,1,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,70500.0,0,0,0,0,10500.0,0,0,358.44,13.92,10500.0,0,0,0,0,1,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,110000.0,0,0,1,0,14000.0,0,0,480.29,14.26,14000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,42500.0,0,0,0,0,6500.0,0,0,227.41,15.65,6500.0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,12000.0,0,0,0,0,1000.0,0,0,33.97,13.57,1000.0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,45325.0,0,0,0,0,2800.0,0,0,94.18,12.87,2800.0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,78411.0,0,0,1,0,15850.0,0,0,519.94,11.14,15850.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,50000.0,0,0,1,0,7500.0,0,0,256.03,13.92,7500.0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,47000.0,0,0,1,0,8000.0,0,0,268.95,12.84,8000.0,0,0,0,0,0,0,0
